OT_ID,Equipo_ID,Falla_ID,Actividad_ID,Mecanico_Lider_ID,Fecha_Ingreso,Fecha_Salida,Tipo_OT,Estado_OT,Horas_Taller,Horas_Planificadas,Num_Mecanicos,Horas_Hombre,Costo_ManoObra_USD,Costo_Repuestos_USD,Costo_Total_USD,Cumple_Plazo
1198,19,888.0,14,18,2024-01-20 15:40:46.707069,2024-01-20 20:06:28.527024,Correctivo,Cerrada,4.43,3.0,3,13.28,325.45,116.49,441.94,False
1199,5,,10,8,2024-01-21 00:00:00.000000,2024-01-21 03:26:02.943925,Predictivo,Cerrada,3.43,3.0,2,6.87,130.5,229.75,360.25,True
1200,8,,4,14,2024-01-21 00:00:00.000000,2024-01-21 02:15:18.736015,Preventivo,Cerrada,2.26,2.0,1,2.26,72.17,176.12,248.29,False
1201,8,,9,8,2024-01-21 00:00:00.000000,2024-01-21 03:28:27.791476,Predictivo,Cerrada,3.47,3.0,1,3.47,66.01,185.08,251.09,False
1202,16,,10,16,2024-01-21 00:00:00.000000,2024-01-21 03:18:52.746453,Predictivo,Cerrada,3.31,3.0,1,3.31,72.92,248.85,321.77,True
1203,11,,10,19,2024-01-21 00:00:00.000000,2024-01-21 02:51:30.184179,Predictivo,Cerrada,2.86,3.0,1,2.86,71.46,211.15,282.61,True
1204,15,,7,14,2024-01-21 00:00:00.000000,2024-01-21 05:00:49.717674,Preventivo,Cerrada,5.01,5.0,2,10.03,320.88,791.63,1112.52,True
1205,6,891.0,14,19,2024-01-21 12:00:30.461137,2024-01-21 15:55:31.663877,Correctivo,Cerrada,3.92,3.0,4,15.67,405.76,3279.11,3684.86,False
1206,15,890.0,14,18,2024-01-21 12:38:07.406067,2024-01-21 15:12:15.962947,Correctivo,Cerrada,2.57,3.0,3,7.71,182.66,622.38,805.03,True
1207,16,889.0,14,20,2024-01-21 13:31:45.072563,2024-01-21 18:53:55.130173,Correctivo,Cancelada,5.37,3.0,2,10.74,259.23,119.4,378.63,False
1208,2,,2,20,2024-01-22 00:00:00.000000,2024-01-22 02:46:45.308676,Preventivo,Cerrada,2.78,3.0,2,5.56,133.4,653.86,787.27,True
1209,17,,10,23,2024-01-22 00:00:00.000000,2024-01-22 03:25:43.493274,Predictivo,Cerrada,3.43,3.0,1,3.43,113.15,224.74,337.88,True
1210,10,,7,20,2024-01-22 00:00:00.000000,2024-01-22 05:12:42.276595,Preventivo,Abierta,5.21,5.0,2,10.42,250.16,758.4,1008.57,True
1211,14,,2,23,2024-01-22 00:00:00.000000,2024-01-22 02:59:01.036810,Preventivo,Cerrada,2.98,3.0,3,8.95,295.38,463.38,758.76,True
1212,12,,11,17,2024-01-22 00:00:00.000000,2024-01-22 03:43:25.689302,Predictivo,Cerrada,3.72,4.0,2,7.45,253.22,250.38,503.6,True
1213,1,893.0,14,14,2024-01-23 10:34:16.689262,2024-01-23 15:21:29.899064,Correctivo,Cerrada,4.79,3.0,3,14.36,442.21,2730.79,3173.0,False
1214,16,892.0,14,10,2024-01-23 10:58:13.993619,2024-01-23 14:09:46.497035,Correctivo,Cerrada,3.19,3.0,3,9.58,273.4,1141.31,1414.71,True
1215,2,,11,22,2024-01-24 00:00:00.000000,2024-01-24 04:27:28.967690,Predictivo,Cerrada,4.46,4.0,1,4.46,84.7,245.94,330.64,True
1216,8,894.0,14,6,2024-01-24 04:00:54.349730,2024-01-24 07:51:54.989546,Correctivo,Cerrada,3.85,3.0,4,15.4,687.34,15962.64,16649.98,False
1217,9,895.0,14,22,2024-01-24 14:00:57.966868,2024-01-24 16:59:29.460183,Correctivo,Cancelada,2.98,3.0,1,2.98,59.55,10610.78,10670.33,True
1218,13,,11,1,2024-01-25 00:00:00.000000,2024-01-25 04:00:07.026383,Predictivo,Cerrada,4.0,4.0,2,8.0,112.05,264.5,376.55,True
1219,15,,9,11,2024-01-25 00:00:00.000000,2024-01-25 03:17:42.719304,Predictivo,Cerrada,3.3,3.0,2,6.59,138.4,147.34,285.74,True
1220,9,,10,10,2024-01-27 00:00:00.000000,2024-01-27 02:56:42.831198,Predictivo,Cerrada,2.95,3.0,2,5.89,176.71,190.56,367.28,True
1221,4,,9,21,2024-01-27 00:00:00.000000,2024-01-27 03:20:35.578497,Predictivo,Cerrada,3.34,3.0,2,6.69,127.04,182.44,309.48,True
1222,5,898.0,13,23,2024-01-27 01:24:07.676260,2024-01-27 16:22:48.030608,Correctivo,Cerrada,14.98,10.0,4,59.91,1895.85,3416.52,5312.37,False
1223,14,900.0,14,21,2024-01-27 07:57:50.622692,2024-01-27 12:06:29.277802,Correctivo,Cerrada,4.14,3.0,1,4.14,78.42,50.09,128.51,False
1224,18,897.0,14,19,2024-01-27 11:31:46.097446,2024-01-27 16:03:14.696088,Correctivo,Cerrada,4.52,3.0,2,9.05,241.66,3595.85,3837.52,False
1225,13,902.0,14,15,2024-01-27 21:31:17.014721,2024-01-27 23:45:22.703667,Correctivo,Cerrada,2.23,3.0,2,4.47,137.15,637.61,774.76,True
1226,12,903.0,13,23,2024-01-28 06:21:29.648439,2024-01-28 15:35:19.379937,Correctivo,Cerrada,9.23,10.0,1,9.23,292.52,1512.2,1804.72,True
1227,9,904.0,12,5,2024-01-28 15:47:43.939593,2024-01-29 02:50:14.339149,Correctivo,Cerrada,11.04,8.0,1,11.04,175.82,1941.48,2117.3,False
1228,10,,11,16,2024-01-29 00:00:00.000000,2024-01-29 04:34:30.958758,Predictivo,Cerrada,4.58,4.0,2,9.15,201.31,229.87,431.18,True
1229,1,905.0,14,4,2024-01-29 13:04:59.409987,2024-01-29 16:30:55.407693,Correctivo,Cerrada,3.43,3.0,3,10.3,452.8,99.06,551.86,True
1230,21,907.0,14,1,2024-01-29 23:32:34.612279,2024-01-30 02:39:25.152345,Correctivo,Cerrada,3.11,3.0,2,6.23,88.7,1428.33,1517.03,True
1231,9,908.0,14,3,2024-01-30 03:59:04.335807,2024-01-30 07:55:54.560742,Correctivo,Cerrada,3.95,3.0,3,11.84,207.34,2066.74,2274.08,False
1232,9,909.0,13,2,2024-01-30 05:21:01.742000,2024-01-30 22:34:29.820749,Correctivo,Cerrada,17.22,10.0,3,51.67,816.15,631.49,1447.64,False
1233,7,910.0,14,5,2024-01-30 08:56:14.934421,2024-01-30 11:27:43.083995,Correctivo,Cerrada,2.52,3.0,3,7.57,117.7,2210.49,2328.19,True
1234,3,911.0,13,22,2024-01-30 15:20:53.805356,2024-01-31 05:44:03.188771,Correctivo,Cerrada,14.39,10.0,3,43.16,795.73,1670.62,2466.35,False
1235,8,912.0,12,18,2024-01-30 19:17:39.348518,2024-01-31 06:12:06.089986,Correctivo,Cerrada,10.91,8.0,1,10.91,238.38,7747.27,7985.65,False
1236,17,913.0,14,1,2024-01-31 01:26:21.579563,2024-01-31 05:12:39.663839,Correctivo,Cerrada,3.77,3.0,1,3.77,51.14,205.59,256.73,False
1237,13,914.0,14,2,2024-01-31 05:42:27.572359,2024-01-31 08:29:32.968113,Correctivo,Cerrada,2.78,3.0,2,5.57,80.94,512.15,593.09,True
1238,8,915.0,14,15,2024-01-31 06:18:07.310465,2024-01-31 11:09:14.280818,Correctivo,Cerrada,4.85,3.0,1,4.85,130.1,796.87,926.98,False
1239,19,,9,22,2024-02-01 00:00:00.000000,2024-02-01 02:43:09.861668,Predictivo,Cerrada,2.72,3.0,1,2.72,51.67,179.88,231.55,True
1240,13,916.0,14,8,2024-02-01 06:39:34.413383,2024-02-01 11:10:48.319194,Correctivo,Cerrada,4.52,3.0,1,4.52,92.13,441.7,533.83,False
1241,11,918.0,14,23,2024-02-01 11:22:31.778718,2024-02-01 16:07:25.145196,Correctivo,Cerrada,4.75,3.0,4,18.99,584.43,194.64,779.07,False
1242,17,919.0,14,24,2024-02-01 23:37:36.407266,2024-02-02 03:29:36.660597,Correctivo,Cerrada,3.87,3.0,2,7.73,144.75,545.03,689.78,False
1243,14,,8,23,2024-02-02 00:00:00.000000,2024-02-02 02:11:40.817132,Predictivo,Cerrada,2.19,2.0,1,2.19,72.42,106.74,179.17,True
1244,20,,11,12,2024-02-02 00:00:00.000000,2024-02-02 04:18:21.610111,Predictivo,Cerrada,4.31,4.0,2,8.61,129.18,321.51,450.69,True
1245,15,920.0,13,4,2024-02-02 12:43:00.354394,2024-02-02 23:31:31.214133,Correctivo,Cerrada,10.81,10.0,3,32.43,1503.01,4248.06,5751.07,True
1246,12,922.0,13,18,2024-02-02 23:08:22.113567,2024-02-03 09:02:57.361326,Correctivo,Cancelada,9.91,10.0,3,29.73,654.77,52768.15,53422.92,True
1247,15,924.0,14,8,2024-02-03 22:51:52.365042,2024-02-04 01:25:51.900944,Correctivo,Cerrada,2.57,3.0,2,5.13,95.87,704.06,799.92,True
1248,7,,9,15,2024-02-04 00:00:00.000000,2024-02-04 03:32:48.654621,Predictivo,Cerrada,3.55,3.0,2,7.09,205.72,207.34,413.05,False
1249,18,923.0,14,5,2024-02-04 02:40:10.498788,2024-02-04 05:13:25.652176,Correctivo,Cerrada,2.55,3.0,1,2.55,40.89,844.89,885.78,True
1250,2,925.0,14,4,2024-02-04 15:34:44.890097,2024-02-04 20:18:37.125894,Correctivo,Cerrada,4.73,3.0,3,14.19,647.2,12151.77,12798.97,False
1251,18,,8,25,2024-02-05 00:00:00.000000,2024-02-05 01:49:38.159182,Predictivo,Cerrada,1.83,2.0,2,3.65,171.76,114.95,286.71,True
1252,21,,10,19,2024-02-05 00:00:00.000000,2024-02-05 02:59:46.007015,Predictivo,Cerrada,3.0,3.0,1,3.0,74.9,222.23,297.13,True
1253,13,926.0,14,13,2024-02-05 05:50:10.343797,2024-02-05 09:56:16.956012,Correctivo,Cerrada,4.1,3.0,3,12.31,150.18,467.62,617.81,False
1254,16,928.0,14,8,2024-02-05 14:08:33.865768,2024-02-05 17:18:44.314738,Correctivo,Cerrada,3.17,3.0,3,9.51,179.2,1492.8,1672.0,True
1255,2,927.0,14,8,2024-02-05 15:35:47.559545,2024-02-05 19:51:45.713403,Correctivo,Cerrada,4.27,3.0,1,4.27,82.31,96.49,178.8,False
1256,12,929.0,14,3,2024-02-05 18:41:14.570436,2024-02-05 21:01:46.093950,Correctivo,Cerrada,2.34,3.0,2,4.68,79.17,846.59,925.76,True
1257,1,,11,7,2024-02-06 00:00:00.000000,2024-02-06 04:08:32.620018,Predictivo,Cerrada,4.14,4.0,1,4.14,136.7,258.65,395.35,True
1258,9,930.0,14,1,2024-02-06 02:14:36.235708,2024-02-06 06:58:36.332427,Correctivo,Cerrada,4.73,3.0,1,4.73,60.64,300.39,361.03,False
1259,13,931.0,13,11,2024-02-06 11:43:13.492952,2024-02-07 03:12:24.482143,Correctivo,Cerrada,15.49,10.0,1,15.49,343.21,30831.87,31175.08,False
1260,6,,9,14,2024-02-07 00:00:00.000000,2024-02-07 03:25:21.668493,Predictivo,Cerrada,3.42,3.0,2,6.85,219.05,172.29,391.34,True
1261,9,932.0,13,15,2024-02-08 09:50:31.200783,2024-02-08 18:24:34.747484,Correctivo,Cerrada,8.57,10.0,3,25.7,726.77,1339.56,2066.33,True
1262,6,933.0,14,25,2024-02-08 11:07:31.144997,2024-02-08 14:10:39.185074,Correctivo,Cerrada,3.05,3.0,2,6.1,267.43,103.5,370.93,True
1263,3,,9,6,2024-02-09 00:00:00.000000,2024-02-09 03:35:24.837009,Predictivo,Cerrada,3.59,3.0,1,3.59,150.79,204.76,355.55,False
1264,6,936.0,12,19,2024-02-09 22:05:18.226802,2024-02-10 11:15:05.433886,Correctivo,Cerrada,13.16,8.0,2,26.33,601.67,4518.0,5119.67,False
1265,16,934.0,13,18,2024-02-09 22:43:26.141377,2024-02-10 13:37:22.578641,Correctivo,Cerrada,14.9,10.0,4,59.6,1332.67,21291.41,22624.09,False
1266,3,937.0,14,21,2024-02-10 02:48:11.500627,2024-02-10 07:22:07.378954,Correctivo,Cerrada,4.57,3.0,1,4.57,89.99,120.36,210.35,False
1267,3,940.0,14,19,2024-02-10 16:10:18.891169,2024-02-10 18:17:33.163323,Correctivo,Cancelada,2.12,3.0,2,4.24,103.13,273.53,376.65,True
1268,20,938.0,14,9,2024-02-11 00:00:34.342549,2024-02-11 05:16:59.855223,Correctivo,Cerrada,5.27,3.0,2,10.55,244.09,698.37,942.46,False
1269,12,939.0,14,8,2024-02-11 04:55:54.707425,2024-02-11 09:59:43.179728,Correctivo,Cerrada,5.06,3.0,1,5.06,91.68,119.0,210.68,False
1270,4,942.0,14,24,2024-02-11 08:47:24.021054,2024-02-11 12:41:15.554096,Correctivo,Cerrada,3.9,3.0,1,3.9,70.81,3716.48,3787.29,False
1271,6,943.0,14,24,2024-02-11 12:20:22.182995,2024-02-11 15:51:21.663175,Correctivo,Cerrada,3.52,3.0,1,3.52,68.12,1001.9,1070.02,False
1272,9,941.0,14,20,2024-02-11 14:58:42.542307,2024-02-11 17:17:24.243063,Correctivo,Cerrada,2.31,3.0,1,2.31,54.94,64.29,119.23,True
1273,1,944.0,14,22,2024-02-11 19:57:39.462684,2024-02-12 00:31:59.023206,Correctivo,Cerrada,4.57,3.0,3,13.72,279.48,381.26,660.74,False
1274,8,945.0,13,20,2024-02-12 01:14:47.991173,2024-02-12 09:28:00.854283,Correctivo,Cerrada,8.22,10.0,1,8.22,198.84,9027.03,9225.87,True
1275,13,946.0,14,10,2024-02-12 11:17:12.891463,2024-02-12 14:12:51.751796,Correctivo,Cerrada,2.93,3.0,3,8.78,254.89,37.3,292.2,True
1276,9,947.0,14,5,2024-02-12 13:05:45.229866,2024-02-12 15:16:17.536170,Correctivo,Cerrada,2.18,3.0,2,4.35,73.91,2331.18,2405.08,True
1277,18,948.0,14,7,2024-02-13 00:22:40.048598,2024-02-13 03:57:10.644746,Correctivo,Cerrada,3.58,3.0,2,7.15,245.29,1462.61,1707.9,False
1278,14,949.0,14,11,2024-02-13 13:17:44.703761,2024-02-13 16:48:15.125040,Correctivo,Cerrada,3.51,3.0,4,14.03,294.13,367.22,661.36,False
1279,21,951.0,14,1,2024-02-13 22:53:44.752411,2024-02-14 01:41:19.126491,Correctivo,Cerrada,2.79,3.0,2,5.59,81.8,2911.88,2993.68,True
1280,6,,6,3,2024-02-14 00:00:00.000000,2024-02-14 06:40:02.034114,Preventivo,Cerrada,6.67,6.0,1,6.67,113.34,1166.48,1279.82,False
1281,14,952.0,14,21,2024-02-14 01:44:15.763834,2024-02-14 04:44:48.832112,Correctivo,Cerrada,3.01,3.0,1,3.01,61.48,3534.38,3595.85,True
1282,14,950.0,14,22,2024-02-14 05:19:37.557039,2024-02-14 07:52:56.247162,Correctivo,Cerrada,2.56,3.0,3,7.67,155.92,220.67,376.6,True
1283,16,953.0,14,16,2024-02-14 14:44:03.644074,2024-02-14 17:59:55.917145,Correctivo,Cerrada,3.26,3.0,1,3.26,76.73,811.64,888.37,True
1284,13,954.0,14,23,2024-02-14 15:11:32.696562,2024-02-14 18:03:14.826669,Correctivo,Cerrada,2.86,3.0,2,5.72,175.53,5266.97,5442.5,True
1285,9,955.0,14,14,2024-02-15 07:37:36.222686,2024-02-15 12:33:05.558687,Correctivo,Cerrada,4.92,3.0,2,9.85,344.66,553.02,897.68,False
1286,8,956.0,13,22,2024-02-15 14:52:25.367683,2024-02-16 06:53:54.901764,Correctivo,Cerrada,16.02,10.0,3,48.07,884.9,5700.17,6585.07,False
1287,13,957.0,13,9,2024-02-15 15:12:36.025920,2024-02-16 03:10:33.420010,Correctivo,Cerrada,11.97,10.0,3,35.9,832.8,1486.18,2318.97,False
1288,15,,2,8,2024-02-16 00:00:00.000000,2024-02-16 02:48:13.501892,Preventivo,Cerrada,2.8,3.0,2,5.61,106.54,590.29,696.83,True
1289,2,,4,13,2024-02-16 00:00:00.000000,2024-02-16 01:51:33.910342,Preventivo,Cerrada,1.86,2.0,3,5.58,66.94,177.85,244.79,True
1290,2,959.0,14,6,2024-02-16 07:40:03.465894,2024-02-16 09:55:17.267897,Correctivo,Cancelada,2.25,3.0,3,6.76,294.27,425.4,719.68,True
1291,10,958.0,14,25,2024-02-16 09:32:12.643715,2024-02-16 14:48:21.406288,Correctivo,Cerrada,5.27,3.0,2,10.54,496.42,35.07,531.49,False
1292,15,960.0,13,24,2024-02-16 14:41:05.776070,2024-02-17 00:43:03.282146,Correctivo,Cerrada,10.03,10.0,2,20.07,366.55,1030.64,1397.18,True
1293,19,,7,3,2024-02-17 00:00:00.000000,2024-02-17 05:38:05.617804,Preventivo,Cerrada,5.63,5.0,2,11.27,191.59,833.25,1024.83,False
1294,3,,3,5,2024-02-17 00:00:00.000000,2024-02-17 04:53:48.540005,Preventivo,Cerrada,4.9,5.0,2,9.79,166.49,366.19,532.68,True
1295,10,,5,8,2024-02-17 00:00:00.000000,2024-02-17 03:34:05.847259,Preventivo,Cerrada,3.57,4.0,1,3.57,67.8,569.87,637.67,True
1296,19,961.0,14,6,2024-02-17 05:24:14.625260,2024-02-17 10:03:31.584842,Correctivo,Cerrada,4.65,3.0,2,9.31,394.86,2266.84,2661.7,False
1297,19,962.0,14,12,2024-02-17 10:20:49.328574,2024-02-17 14:03:52.975486,Correctivo,Cerrada,3.72,3.0,4,14.87,219.55,792.36,1011.91,False
1298,2,965.0,14,15,2024-02-17 11:16:14.280818,2024-02-17 14:17:15.137401,Correctivo,Cerrada,3.02,3.0,2,6.03,187.17,305.83,493.0,True
1299,12,963.0,14,19,2024-02-17 13:08:45.507418,2024-02-17 17:41:31.135636,Correctivo,Cerrada,4.55,3.0,1,4.55,110.8,1141.82,1252.62,False
1300,16,964.0,14,25,2024-02-17 20:04:07.813583,2024-02-18 01:06:49.289489,Correctivo,Cerrada,5.04,3.0,1,5.04,241.25,98.46,339.71,False
1301,1,,5,6,2024-02-18 00:00:00.000000,2024-02-18 03:25:00.193231,Preventivo,Cerrada,3.42,4.0,1,3.42,143.5,736.49,880.0,True
1302,5,,4,18,2024-02-18 00:00:00.000000,2024-02-18 02:11:31.105372,Preventivo,Cancelada,2.19,2.0,3,6.58,151.25,239.28,390.52,True
1303,18,,5,20,2024-02-18 00:00:00.000000,2024-02-18 04:13:02.343484,Preventivo,Cerrada,4.22,4.0,3,12.65,303.65,632.66,936.31,True
1304,14,967.0,14,2,2024-02-18 00:58:39.331374,2024-02-18 06:10:19.893207,Correctivo,Cerrada,5.19,3.0,3,15.58,270.37,636.79,907.17,False
1305,13,966.0,14,12,2024-02-18 03:45:22.793924,2024-02-18 07:57:14.983483,Correctivo,Cerrada,4.2,3.0,4,16.79,247.06,20995.96,21243.01,False
1306,21,969.0,14,16,2024-02-18 04:05:33.472208,2024-02-18 06:31:52.864719,Correctivo,Cerrada,2.44,3.0,4,9.75,224.19,646.13,870.31,True
1307,21,968.0,13,5,2024-02-18 04:50:11.929637,2024-02-18 21:25:51.425728,Correctivo,Cerrada,16.59,10.0,2,33.19,595.7,13253.81,13849.51,False
1308,15,970.0,14,13,2024-02-18 05:21:47.550655,2024-02-18 10:35:40.340710,Correctivo,Cerrada,5.23,3.0,2,10.46,129.93,1197.74,1327.66,False
1309,9,,5,12,2024-02-19 00:00:00.000000,2024-02-19 03:49:48.381055,Preventivo,Cerrada,3.83,4.0,1,3.83,57.45,512.76,570.21,True
1310,8,971.0,14,4,2024-02-19 13:13:31.018106,2024-02-19 16:12:08.567858,Correctivo,Cerrada,2.98,3.0,3,8.93,383.44,760.46,1143.9,True
1311,11,972.0,12,9,2024-02-19 18:09:18.132516,2024-02-20 04:20:30.894662,Correctivo,Cerrada,10.19,8.0,4,40.75,986.13,25071.02,26057.15,False
1312,21,,3,5,2024-02-20 00:00:00.000000,2024-02-20 04:43:38.684444,Preventivo,Cancelada,4.73,5.0,2,9.45,160.73,399.56,560.29,True
1313,8,,2,1,2024-02-20 00:00:00.000000,2024-02-20 02:39:48.006346,Preventivo,Cerrada,2.66,3.0,1,2.66,37.29,558.35,595.64,True
1314,17,,7,2,2024-02-20 00:00:00.000000,2024-02-20 05:22:22.070585,Preventivo,Cerrada,5.37,5.0,2,10.75,171.93,714.89,886.82,True
1315,21,974.0,14,1,2024-02-20 09:49:43.758356,2024-02-20 13:46:41.501918,Correctivo,Cerrada,3.95,3.0,2,7.9,121.19,5447.82,5569.02,False
1316,9,973.0,13,12,2024-02-20 18:31:36.703082,2024-02-21 07:21:16.854394,Correctivo,Cerrada,12.83,10.0,2,25.66,353.39,4363.01,4716.4,False
1317,20,,4,5,2024-02-21 00:00:00.000000,2024-02-21 01:49:59.372846,Preventivo,Cerrada,1.83,2.0,2,3.67,62.33,211.09,273.42,True
1318,12,,16,12,2024-02-21 00:00:00.000000,2024-02-24 05:21:46.153674,Mayor,En Proceso,77.36,60.0,5,386.81,5802.21,45565.0,51367.21,False
1319,14,,6,6,2024-02-21 00:00:00.000000,2024-02-21 06:50:20.649269,Preventivo,Cerrada,6.84,6.0,3,20.52,861.72,1186.0,2047.73,False
1320,10,975.0,14,17,2024-02-21 06:50:55.686500,2024-02-21 09:43:00.794736,Correctivo,Cerrada,2.87,3.0,1,2.87,87.8,379.4,467.19,True
1321,1,976.0,14,25,2024-02-21 13:33:42.809177,2024-02-21 18:54:41.522001,Correctivo,Cerrada,5.35,3.0,3,16.05,825.52,1627.85,2453.37,False
1322,7,,4,20,2024-02-22 00:00:00.000000,2024-02-22 02:08:20.027149,Preventivo,Cerrada,2.14,2.0,3,6.42,154.0,208.79,362.79,True
1323,4,,6,20,2024-02-22 00:00:00.000000,2024-02-22 06:26:13.691282,Preventivo,Cerrada,6.44,6.0,3,19.31,463.47,1242.98,1706.46,True
1324,13,,7,15,2024-02-22 00:00:00.000000,2024-02-22 05:40:41.208739,Preventivo,Cerrada,5.68,5.0,2,11.36,329.33,877.54,1206.87,False
1325,2,978.0,12,23,2024-02-22 09:52:34.923193,2024-02-22 23:56:04.655853,Correctivo,Cerrada,14.06,8.0,4,56.23,1854.27,247.13,2101.4,False
1326,6,979.0,14,7,2024-02-22 12:24:11.248218,2024-02-22 15:58:03.547969,Correctivo,Cerrada,3.56,3.0,3,10.69,346.58,131.08,477.66,False
1327,2,977.0,14,13,2024-02-22 17:46:17.551671,2024-02-22 22:30:37.268800,Correctivo,Cerrada,4.74,3.0,1,4.74,62.27,1781.55,1843.81,False
1328,12,,2,19,2024-02-23 00:00:00.000000,2024-02-23 03:20:18.085578,Preventivo,Cerrada,3.34,3.0,2,6.68,166.92,646.62,813.53,False
1329,16,,6,5,2024-02-23 00:00:00.000000,2024-02-23 05:29:27.378226,Preventivo,Cerrada,5.49,6.0,2,10.98,186.69,1095.49,1282.18,True
1330,1,982.0,14,24,2024-02-23 13:28:22.286690,2024-02-23 16:07:52.821115,Correctivo,Cerrada,2.66,3.0,2,5.32,90.17,90.79,180.96,True
1331,18,981.0,14,23,2024-02-23 15:30:56.741549,2024-02-23 20:48:17.093836,Correctivo,Cerrada,5.29,3.0,3,15.87,479.15,939.7,1418.85,False
1332,1,980.0,14,9,2024-02-23 15:52:05.722969,2024-02-23 18:32:32.388161,Correctivo,Cerrada,2.67,3.0,2,5.35,123.15,3904.14,4027.29,True
1333,12,983.0,14,4,2024-02-23 20:44:31.350540,2024-02-24 00:33:39.615035,Correctivo,Cerrada,3.82,3.0,3,11.46,520.9,1371.04,1891.94,False
1334,11,,6,23,2024-02-24 00:00:00.000000,2024-02-24 06:10:09.886132,Preventivo,Cerrada,6.17,6.0,2,12.34,407.18,1089.57,1496.75,True
1335,19,985.0,14,4,2024-02-24 10:21:22.261610,2024-02-24 13:06:20.560260,Correctivo,Cerrada,2.75,3.0,2,5.5,222.86,275.77,498.64,True
1336,17,986.0,14,21,2024-02-25 00:20:04.246676,2024-02-25 05:28:46.064357,Correctivo,Cancelada,5.14,3.0,1,5.14,96.93,575.14,672.07,False
1337,12,987.0,14,10,2024-02-25 08:16:40.972998,2024-02-25 11:51:47.108077,Correctivo,Cerrada,3.59,3.0,1,3.59,116.1,931.64,1047.73,False
1338,2,988.0,14,7,2024-02-25 15:20:29.755172,2024-02-25 19:57:32.142179,Correctivo,Cerrada,4.62,3.0,1,4.62,163.29,215.05,378.34,False
1339,21,989.0,14,18,2024-02-27 04:31:43.010733,2024-02-27 08:01:47.784299,Correctivo,Cancelada,3.5,3.0,1,3.5,75.53,205.7,281.22,False
1340,3,991.0,14,22,2024-02-27 15:14:43.465090,2024-02-27 19:09:14.641980,Correctivo,Cerrada,3.91,3.0,3,11.73,227.33,616.41,843.74,False
1341,9,990.0,13,7,2024-02-27 20:22:11.021236,2024-02-28 10:16:28.468934,Correctivo,Cerrada,13.9,10.0,2,27.81,828.45,6514.29,7342.74,False
1342,21,992.0,14,17,2024-02-29 02:19:36.840692,2024-02-29 07:21:16.565032,Correctivo,Cerrada,5.03,3.0,4,20.11,663.92,2155.87,2819.79,False
1343,19,993.0,14,7,2024-02-29 03:02:33.148564,2024-02-29 07:11:09.536811,Correctivo,Cerrada,4.14,3.0,2,8.29,246.33,348.16,594.49,False
1344,5,994.0,13,20,2024-02-29 03:40:06.616289,2024-02-29 15:56:22.483362,Correctivo,Cerrada,12.27,10.0,4,49.08,1289.22,7641.25,8930.47,False
1345,19,995.0,13,8,2024-03-01 10:12:00.568942,2024-03-02 03:36:59.593215,Correctivo,Cerrada,17.42,10.0,1,17.42,325.84,2677.92,3003.77,False
1346,15,996.0,14,23,2024-03-02 12:54:13.828741,2024-03-02 17:33:45.994665,Correctivo,Cerrada,4.66,3.0,2,9.32,323.52,742.53,1066.06,False
1347,2,997.0,14,16,2024-03-03 19:02:03.554339,2024-03-03 22:10:08.441902,Correctivo,Cerrada,3.13,3.0,2,6.27,125.83,7398.29,7524.13,True
1348,7,998.0,14,25,2024-03-04 07:45:06.844964,2024-03-04 11:03:05.999640,Correctivo,Cerrada,3.3,3.0,4,13.2,615.54,258.2,873.74,True
1349,11,1000.0,14,3,2024-03-04 21:03:26.987488,2024-03-05 01:03:43.011626,Correctivo,Cerrada,4.0,3.0,2,8.01,134.31,857.59,991.9,False
1350,2,999.0,13,4,2024-03-04 22:14:18.332635,2024-03-05 05:23:20.328052,Correctivo,Cerrada,7.15,10.0,1,7.15,340.17,5381.59,5721.76,True
1351,1,1002.0,14,1,2024-03-06 00:00:04.378616,2024-03-06 04:48:07.042790,Correctivo,Cerrada,4.8,3.0,3,14.4,217.85,358.01,575.87,False
1352,20,1003.0,14,22,2024-03-06 23:51:37.424467,2024-03-07 04:15:48.914991,Correctivo,Cerrada,4.4,3.0,4,17.61,334.34,40.05,374.39,False
1353,10,1004.0,14,4,2024-03-07 06:34:01.061648,2024-03-07 11:23:37.729672,Correctivo,Cerrada,4.83,3.0,1,4.83,229.8,615.18,844.99,False
1354,1,1005.0,14,9,2024-03-07 16:46:49.993012,2024-03-07 19:41:36.116552,Correctivo,Cerrada,2.91,3.0,1,2.91,65.94,77.7,143.63,True
1355,5,1006.0,14,19,2024-03-08 00:47:27.058554,2024-03-08 03:52:11.091604,Correctivo,Cerrada,3.08,3.0,1,3.08,81.09,42.85,123.94,True
1356,16,1007.0,14,10,2024-03-08 13:36:02.361932,2024-03-08 16:49:43.724391,Correctivo,Cerrada,3.23,3.0,2,6.46,198.33,1715.72,1914.05,True
1357,17,1008.0,13,21,2024-03-08 16:39:36.587629,2024-03-09 01:10:50.854442,Correctivo,Cerrada,8.52,10.0,2,17.04,324.4,319.0,643.41,True
1358,7,1010.0,14,18,2024-03-08 17:19:47.268915,2024-03-08 22:01:49.428656,Correctivo,Cerrada,4.7,3.0,2,9.4,212.26,3381.93,3594.18,False
1359,10,1013.0,14,7,2024-03-10 01:08:52.317790,2024-03-10 03:41:13.157750,Correctivo,Cerrada,2.54,3.0,3,7.62,241.15,958.89,1200.03,True
