Falla_ID,Equipo_ID,Componente_ID,CausaRaiz_ID,Turno_ID,Fecha,Fecha_Hora_Falla,Modo_Falla,Severidad,Horas_Parada_Equipo,Detectada_Por
810,20,4,11,1,2023-12-22,2023-12-22 16:01:00,Ruido anormal,Media,5.66,Operador
811,5,2,6,1,2023-12-22,2023-12-22 17:46:00,Pérdida de potencia,Alta,18.02,Monitoreo remoto
812,11,35,11,2,2023-12-22,2023-12-22 23:29:00,Falla de controles,Baja,2.24,Operador
813,21,16,10,1,2023-12-23,2023-12-23 17:50:00,Vibraciones excesivas,Media,8.96,Monitoreo remoto
814,12,3,10,2,2023-12-23,2023-12-23 22:37:00,Pérdida de potencia,Baja,2.41,Operador
815,17,12,10,2,2023-12-24,2023-12-24 01:03:00,Fuga hidráulica,Alta,18.91,Operador
816,7,1,4,1,2023-12-24,2023-12-24 16:43:00,Vibraciones excesivas,Crítica,60.04,Operador
817,2,14,11,2,2023-12-24,2023-12-24 21:15:00,Rotura de cilindro,Media,6.17,Operador
818,10,27,10,2,2023-12-25,2023-12-25 00:57:00,Fatiga en orugas,Crítica,55.58,Inspección
819,9,3,11,2,2023-12-25,2023-12-25 05:20:00,Recalentamiento,Media,6.44,Operador
820,12,16,11,1,2023-12-25,2023-12-25 10:46:00,Vibraciones excesivas,Baja,2.94,Inspección
821,7,16,11,1,2023-12-25,2023-12-25 15:20:00,Recalentamiento aceite,Baja,1.74,Operador
822,19,2,10,2,2023-12-26,2023-12-26 03:43:00,Ruido anormal,Media,5.57,Operador
823,15,13,11,1,2023-12-26,2023-12-26 07:36:00,Rotura de cilindro,Media,6.19,Operador
824,5,8,11,1,2023-12-26,2023-12-26 15:15:00,Falla eléctrica,Media,5.01,Operador
825,21,1,5,2,2023-12-26,2023-12-26 20:10:00,Vibraciones excesivas,Alta,20.29,Inspección
826,17,2,5,2,2023-12-26,2023-12-26 21:47:00,Recalentamiento,Crítica,36.58,Inspección
827,11,3,10,2,2023-12-27,2023-12-27 00:49:00,Vibraciones excesivas,Baja,2.98,Operador
828,13,11,11,2,2023-12-27,2023-12-27 05:40:00,Cortocircuito,Media,8.32,Monitoreo remoto
829,7,24,6,1,2023-12-27,2023-12-27 08:50:00,Fatiga estructural,Alta,12.76,Monitoreo remoto
830,2,22,11,2,2023-12-27,2023-12-27 21:35:00,Falla de frenos,Alta,12.31,Inspección
831,17,3,11,2,2023-12-28,2023-12-28 03:24:00,Vibraciones excesivas,Media,5.4,Inspección
832,16,9,11,1,2023-12-28,2023-12-28 15:32:00,Sobrecarga,Media,4.94,Operador
833,19,10,11,1,2023-12-28,2023-12-28 15:48:00,Sobrecarga,Media,4.74,Operador
834,19,7,11,2,2023-12-29,2023-12-29 02:27:00,Pérdida de señal,Media,6.97,Inspección
835,17,16,10,2,2023-12-29,2023-12-29 03:43:00,Recalentamiento aceite,Baja,2.86,Inspección
836,15,8,11,2,2023-12-30,2023-12-30 00:24:00,Pérdida de señal,Baja,2.45,Monitoreo remoto
837,19,33,11,1,2023-12-30,2023-12-30 11:13:00,Rotura,Alta,18.56,Operador
838,15,16,10,1,2023-12-30,2023-12-30 17:11:00,Vibraciones excesivas,Media,6.72,Operador
839,8,16,10,2,2023-12-31,2023-12-31 04:38:00,Vibraciones excesivas,Media,7.73,Inspección
840,1,4,11,2,2023-12-31,2023-12-31 19:30:00,Pérdida de potencia,Baja,1.88,Operador
841,19,5,11,1,2024-01-01,2024-01-01 07:41:00,Ruido anormal,Media,8.99,Inspección
842,11,6,11,1,2024-01-01,2024-01-01 09:51:00,Recalentamiento,Media,4.66,Operador
843,20,34,11,2,2024-01-03,2024-01-03 00:25:00,Fatiga de material,Media,6.69,Monitoreo remoto
844,2,7,11,2,2024-01-03,2024-01-03 03:25:00,Sobrecarga,Baja,2.25,Inspección
845,18,2,10,2,2024-01-03,2024-01-03 22:31:00,Fuga de aceite,Media,5.25,Monitoreo remoto
846,21,15,10,2,2024-01-04,2024-01-04 03:12:00,Fuga hidráulica,Baja,2.09,Inspección
847,1,13,10,1,2024-01-04,2024-01-04 13:46:00,Rotura de cilindro,Baja,2.52,Inspección
848,2,21,11,1,2024-01-04,2024-01-04 14:45:00,Falla de frenos,Media,7.35,Operador
849,12,8,11,1,2024-01-05,2024-01-05 11:41:00,Pérdida de señal,Media,8.87,Operador
850,10,29,11,1,2024-01-05,2024-01-05 15:36:00,Fatiga de material,Alta,14.71,Inspección
851,18,14,11,1,2024-01-06,2024-01-06 12:54:00,Pérdida de presión,Media,6.63,Monitoreo remoto
852,17,36,10,1,2024-01-06,2024-01-06 17:49:00,Falla de A/C,Baja,1.58,Monitoreo remoto
853,21,3,10,2,2024-01-07,2024-01-07 05:52:00,Ruido anormal,Media,7.08,Monitoreo remoto
854,19,32,11,1,2024-01-07,2024-01-07 11:12:00,Desgaste cuchara,Media,7.13,Operador
855,7,14,11,1,2024-01-07,2024-01-07 17:03:00,Recalentamiento aceite,Media,4.8,Operador
856,11,15,10,1,2024-01-08,2024-01-08 12:38:00,Rotura de cilindro,Media,5.06,Operador
857,4,25,10,1,2024-01-09,2024-01-09 12:46:00,Fisura,Alta,20.28,Operador
858,6,9,10,2,2024-01-09,2024-01-09 19:46:00,Falla de arranque,Baja,1.97,Operador
859,19,9,10,1,2024-01-10,2024-01-10 17:07:00,Sobrecarga,Alta,14.94,Operador
860,13,35,11,2,2024-01-10,2024-01-10 22:42:00,Falla de pantalla,Alta,16.62,Operador
861,9,7,10,2,2024-01-11,2024-01-11 19:03:00,Cortocircuito,Media,8.25,Inspección
862,11,9,10,2,2024-01-11,2024-01-11 19:35:00,Sobrecarga,Baja,1.62,Operador
863,12,4,11,2,2024-01-11,2024-01-11 23:57:00,Vibraciones excesivas,Baja,2.41,Inspección
864,5,35,10,1,2024-01-12,2024-01-12 10:27:00,Falla de controles,Media,6.14,Monitoreo remoto
865,16,31,11,2,2024-01-12,2024-01-12 19:55:00,Rotura,Baja,2.61,Operador
866,11,11,10,2,2024-01-12,2024-01-12 19:58:00,Sobrecarga,Media,4.98,Inspección
867,21,9,11,1,2024-01-13,2024-01-13 10:29:00,Falla eléctrica,Media,4.22,Operador
868,13,14,10,1,2024-01-13,2024-01-13 12:30:00,Vibraciones excesivas,Alta,17.37,Inspección
869,1,17,10,1,2024-01-13,2024-01-13 12:42:00,Patinamiento,Alta,21.06,Inspección
870,15,3,10,1,2024-01-13,2024-01-13 14:41:00,Pérdida de potencia,Baja,2.3,Inspección
871,20,5,10,1,2024-01-13,2024-01-13 17:27:00,Fuga de aceite,Baja,1.48,Monitoreo remoto
872,6,17,10,1,2024-01-14,2024-01-14 10:02:00,Desgaste de engranajes,Media,5.17,Operador
873,14,3,11,2,2024-01-14,2024-01-14 19:56:00,Recalentamiento,Baja,2.89,Monitoreo remoto
874,16,33,11,1,2024-01-15,2024-01-15 09:45:00,Desgaste de broca,Media,8.37,Inspección
875,14,15,11,1,2024-01-15,2024-01-15 18:16:00,Rotura de cilindro,Baja,1.51,Monitoreo remoto
876,5,16,10,1,2024-01-15,2024-01-15 18:31:00,Fuga hidráulica,Baja,1.63,Operador
877,12,14,10,1,2024-01-16,2024-01-16 18:10:00,Pérdida de presión,Baja,1.57,Operador
878,11,3,11,1,2024-01-16,2024-01-16 18:19:00,Pérdida de potencia,Baja,1.72,Operador
879,12,16,11,1,2024-01-17,2024-01-17 11:01:00,Rotura de cilindro,Alta,19.23,Operador
880,8,21,10,1,2024-01-17,2024-01-17 15:20:00,Fuga de fluido,Baja,1.95,Inspección
881,2,19,10,1,2024-01-17,2024-01-17 16:03:00,Desgaste de engranajes,Media,8.25,Operador
882,5,8,10,2,2024-01-18,2024-01-18 00:30:00,Pérdida de señal,Media,5.96,Operador
883,16,6,11,1,2024-01-18,2024-01-18 14:07:00,Pérdida de potencia,Media,8.08,Operador
884,18,1,11,2,2024-01-18,2024-01-18 19:22:00,Vibraciones excesivas,Media,4.38,Operador
885,10,30,10,1,2024-01-19,2024-01-19 08:40:00,Desgaste de broca,Media,6.19,Inspección
886,11,1,14,1,2024-01-19,2024-01-19 15:21:00,Ruido anormal,Alta,22.03,Operador
887,18,6,11,2,2024-01-20,2024-01-20 01:12:00,Pérdida de potencia,Media,7.98,Monitoreo remoto
888,19,16,10,1,2024-01-20,2024-01-20 08:17:00,Recalentamiento aceite,Media,8.83,Monitoreo remoto
889,16,8,11,2,2024-01-21,2024-01-21 02:27:00,Falla de arranque,Baja,1.6,Operador
890,15,30,11,2,2024-01-21,2024-01-21 06:39:00,Fractura de diente,Media,7.73,Operador
891,6,1,11,1,2024-01-21,2024-01-21 11:31:00,Vibraciones excesivas,Media,4.65,Operador
892,16,5,10,2,2024-01-22,2024-01-22 21:47:00,Pérdida de potencia,Media,8.87,Inspección
893,1,12,10,1,2024-01-23,2024-01-23 09:52:00,Vibraciones excesivas,Media,8.72,Operador
894,8,25,11,2,2024-01-23,2024-01-23 22:18:00,Fatiga estructural,Alta,21.3,Inspección
895,9,2,4,1,2024-01-24,2024-01-24 07:06:00,Vibraciones excesivas,Alta,12.44,Operador
896,9,10,10,1,2024-01-26,2024-01-26 13:12:00,Falla eléctrica,Baja,2.89,Operador
897,18,12,11,1,2024-01-26,2024-01-26 15:30:00,Fuga hidráulica,Media,4.94,Operador
898,5,22,10,2,2024-01-26,2024-01-26 21:40:00,Falla de frenos,Alta,21.05,Operador
899,10,1,11,2,2024-01-26,2024-01-26 23:31:00,Ruido anormal,Baja,2.75,Monitoreo remoto
900,14,16,10,2,2024-01-27,2024-01-27 00:51:00,Pérdida de presión,Baja,2.76,Operador
901,21,8,11,1,2024-01-27,2024-01-27 08:05:00,Pérdida de señal,Baja,1.64,Monitoreo remoto
902,13,30,10,2,2024-01-27,2024-01-27 21:18:00,Fatiga de material,Media,8.96,Inspección
903,12,30,11,2,2024-01-28,2024-01-28 05:54:00,Fatiga de material,Alta,11.49,Monitoreo remoto
904,9,3,6,1,2024-01-28,2024-01-28 11:22:00,Recalentamiento,Alta,20.98,Operador
905,1,16,11,1,2024-01-29,2024-01-29 09:56:00,Vibraciones excesivas,Media,6.18,Monitoreo remoto
906,4,10,10,1,2024-01-29,2024-01-29 14:35:00,Sobrecarga,Baja,2.32,Monitoreo remoto
907,21,13,11,2,2024-01-29,2024-01-29 22:49:00,Pérdida de presión,Media,6.85,Operador
908,9,22,10,2,2024-01-30,2024-01-30 02:34:00,Desgaste excesivo,Media,5.3,Operador
909,9,8,10,2,2024-01-30,2024-01-30 05:00:00,Sobrecarga,Alta,16.01,Operador
910,7,6,11,1,2024-01-30,2024-01-30 08:18:00,Pérdida de potencia,Media,7.65,Operador
911,3,36,11,1,2024-01-30,2024-01-30 12:14:00,Falla de pantalla,Alta,18.14,Operador
912,8,2,12,1,2024-01-30,2024-01-30 15:13:00,Pérdida de potencia,Alta,15.31,Inspección
913,17,9,10,2,2024-01-30,2024-01-30 23:35:00,Cortocircuito,Baja,2.92,Operador
914,13,5,10,2,2024-01-31,2024-01-31 05:09:00,Pérdida de potencia,Baja,2.46,Operador
915,8,35,10,2,2024-01-31,2024-01-31 05:23:00,Falla de pantalla,Media,8.06,Inspección
916,13,9,11,2,2024-02-01,2024-02-01 03:31:00,Sobrecarga,Media,6.31,Inspección
917,10,5,10,1,2024-02-01,2024-02-01 07:44:00,Vibraciones excesivas,Baja,1.57,Inspección
918,11,14,11,1,2024-02-01,2024-02-01 08:13:00,Recalentamiento aceite,Media,6.12,Operador
919,17,9,11,2,2024-02-01,2024-02-01 22:14:00,Falla eléctrica,Media,4.21,Operador
920,15,6,5,1,2024-02-02,2024-02-02 11:05:00,Pérdida de potencia,Alta,18.3,Operador
921,6,26,10,2,2024-02-02,2024-02-02 19:01:00,Fatiga en orugas,Baja,2.55,Inspección
922,12,29,10,2,2024-02-02,2024-02-02 21:57:00,Fatiga de material,Crítica,43.13,Inspección
923,18,7,11,1,2024-02-03,2024-02-03 15:48:00,Falla eléctrica,Media,7.72,Monitoreo remoto
924,15,15,11,2,2024-02-03,2024-02-03 22:06:00,Rotura de cilindro,Media,6.71,Monitoreo remoto
925,2,24,11,1,2024-02-04,2024-02-04 12:58:00,Desbalance,Media,4.67,Operador
926,13,9,10,2,2024-02-04,2024-02-04 23:33:00,Sobrecarga,Media,7.62,Operador
927,2,8,10,1,2024-02-05,2024-02-05 09:37:00,Falla eléctrica,Baja,2.57,Operador
928,16,3,6,1,2024-02-05,2024-02-05 12:03:00,Fuga de aceite,Alta,17.65,Operador
929,12,35,11,1,2024-02-05,2024-02-05 16:38:00,Falla de controles,Media,6.57,Inspección
930,9,20,10,2,2024-02-06,2024-02-06 00:54:00,Fuga de fluido,Media,8.3,Operador
931,13,27,11,2,2024-02-06,2024-02-06 06:12:00,Fisura,Alta,23.59,Operador
932,9,15,11,2,2024-02-08,2024-02-08 00:57:00,Pérdida de presión,Alta,21.68,Inspección
933,6,8,11,2,2024-02-08,2024-02-08 05:19:00,Sobrecarga,Baja,2.79,Inspección
934,16,25,11,2,2024-02-09,2024-02-09 06:18:00,Deformación,Alta,21.93,Monitoreo remoto
935,3,19,11,1,2024-02-09,2024-02-09 08:01:00,Fallo transmisión,Baja,1.95,Inspección
936,6,12,10,1,2024-02-09,2024-02-09 15:13:00,Recalentamiento aceite,Alta,11.42,Inspección
937,3,16,11,2,2024-02-10,2024-02-10 01:58:00,Rotura de cilindro,Media,5.38,Inspección
938,20,35,10,1,2024-02-10,2024-02-10 07:19:00,Falla de pantalla,Media,4.61,Inspección
939,12,16,10,1,2024-02-10,2024-02-10 13:57:00,Recalentamiento aceite,Media,8.42,Operador
940,3,21,10,1,2024-02-10,2024-02-10 16:06:00,Vibración al frenar,Baja,2.04,Inspección
941,9,14,10,2,2024-02-10,2024-02-10 23:30:00,Recalentamiento aceite,Baja,2.26,Operador
942,4,1,11,2,2024-02-11,2024-02-11 06:37:00,Pérdida de potencia,Media,8.03,Operador
943,6,36,11,1,2024-02-11,2024-02-11 08:26:00,Falla de controles,Media,5.22,Monitoreo remoto
944,1,8,11,1,2024-02-11,2024-02-11 15:17:00,Falla eléctrica,Media,8.88,Inspección
945,8,18,11,2,2024-02-11,2024-02-11 22:09:00,Recalentamiento,Alta,13.57,Operador
946,13,16,10,2,2024-02-12,2024-02-12 04:54:00,Pérdida de presión,Baja,2.02,Operador
947,9,5,14,1,2024-02-12,2024-02-12 12:47:00,Pérdida de potencia,Alta,19.0,Operador
948,18,31,10,2,2024-02-13,2024-02-13 00:17:00,Desgaste cuchara,Media,5.82,Inspección
949,14,8,11,2,2024-02-13,2024-02-13 04:14:00,Cortocircuito,Media,6.09,Operador
950,14,30,10,1,2024-02-13,2024-02-13 18:14:00,Desgaste de broca,Baja,1.55,Inspección
951,21,12,11,2,2024-02-13,2024-02-13 20:58:00,Pérdida de presión,Media,7.44,Operador
952,14,1,11,2,2024-02-13,2024-02-13 23:34:00,Fuga de aceite,Media,7.96,Operador
953,16,15,11,1,2024-02-14,2024-02-14 12:38:00,Pérdida de presión,Media,6.22,Monitoreo remoto
954,13,11,10,1,2024-02-14,2024-02-14 14:25:00,Sobrecarga,Media,4.7,Inspección
955,9,13,10,2,2024-02-14,2024-02-14 22:04:00,Vibraciones excesivas,Baja,1.71,Inspección
956,8,6,6,2,2024-02-15,2024-02-15 06:44:00,Pérdida de potencia,Alta,17.24,Inspección
957,13,15,10,1,2024-02-15,2024-02-15 08:09:00,Pérdida de presión,Alta,20.42,Inspección
958,10,16,10,1,2024-02-15,2024-02-15 15:02:00,Fuga hidráulica,Baja,2.25,Operador
959,2,5,10,2,2024-02-15,2024-02-15 23:45:00,Fuga de aceite,Baja,2.08,Operador
960,15,9,10,1,2024-02-16,2024-02-16 14:32:00,Falla eléctrica,Alta,14.45,Inspección
961,19,34,11,1,2024-02-16,2024-02-16 17:57:00,Rotura,Media,4.67,Operador
962,19,4,10,2,2024-02-17,2024-02-17 02:39:00,Fuga de aceite,Media,6.17,Inspección
963,12,28,10,2,2024-02-17,2024-02-17 05:25:00,Fatiga estructural,Media,8.06,Inspección
964,16,16,11,1,2024-02-17,2024-02-17 07:28:00,Recalentamiento aceite,Media,5.05,Monitoreo remoto
965,2,20,11,1,2024-02-17,2024-02-17 09:10:00,Vibración al frenar,Media,5.54,Operador
966,13,29,10,1,2024-02-17,2024-02-17 15:39:00,Fatiga de material,Media,7.55,Operador
967,14,13,10,1,2024-02-17,2024-02-17 15:46:00,Rotura de cilindro,Baja,1.64,Operador
968,21,32,10,2,2024-02-17,2024-02-17 22:15:00,Fractura de diente,Alta,22.54,Operador
969,21,31,11,2,2024-02-17,2024-02-17 22:38:00,Desgaste de broca,Baja,2.31,Operador
970,15,7,10,2,2024-02-18,2024-02-18 03:42:00,Pérdida de señal,Media,7.73,Operador
971,8,15,10,1,2024-02-19,2024-02-19 13:08:00,Recalentamiento aceite,Media,5.93,Monitoreo remoto
972,11,27,11,1,2024-02-19,2024-02-19 16:50:00,Deformación,Alta,19.66,Inspección
973,9,6,14,1,2024-02-20,2024-02-20 07:25:00,Vibraciones excesivas,Alta,16.57,Inspección
974,21,2,11,1,2024-02-20,2024-02-20 08:51:00,Pérdida de potencia,Media,7.45,Operador
975,10,8,11,2,2024-02-20,2024-02-20 22:29:00,Cortocircuito,Media,5.72,Operador
976,1,5,11,1,2024-02-21,2024-02-21 08:42:00,Fuga de aceite,Media,4.93,Operador
977,2,13,11,2,2024-02-22,2024-02-22 06:25:00,Recalentamiento aceite,Media,5.82,Operador
978,2,16,11,2,2024-02-22,2024-02-22 06:56:00,Pérdida de presión,Alta,22.81,Monitoreo remoto
979,6,16,10,1,2024-02-22,2024-02-22 08:47:00,Vibraciones excesivas,Media,6.0,Inspección
980,1,19,10,1,2024-02-23,2024-02-23 07:26:00,Desgaste de engranajes,Media,7.46,Operador
981,18,15,11,1,2024-02-23,2024-02-23 08:47:00,Pérdida de presión,Media,4.24,Operador
982,1,20,10,1,2024-02-23,2024-02-23 11:57:00,Desgaste excesivo,Baja,2.08,Operador
983,12,13,10,1,2024-02-23,2024-02-23 17:10:00,Recalentamiento aceite,Media,8.07,Monitoreo remoto
984,14,36,11,2,2024-02-23,2024-02-23 22:41:00,Falla de pantalla,Baja,1.47,Inspección
985,19,35,10,2,2024-02-24,2024-02-24 05:39:00,Falla de A/C,Baja,2.57,Operador
986,17,31,10,2,2024-02-24,2024-02-24 05:44:00,Rotura,Baja,2.97,Operador
987,12,15,10,2,2024-02-25,2024-02-25 02:05:00,Pérdida de presión,Media,6.28,Operador
988,2,14,10,2,2024-02-25,2024-02-25 05:30:00,Fuga hidráulica,Media,6.49,Inspección
989,21,14,10,2,2024-02-27,2024-02-27 01:13:00,Rotura de cilindro,Media,5.64,Operador
990,9,12,10,2,2024-02-27,2024-02-27 05:30:00,Fuga hidráulica,Alta,17.28,Operador
991,3,35,10,1,2024-02-27,2024-02-27 14:27:00,Falla de pantalla,Media,5.24,Operador
992,21,6,10,2,2024-02-28,2024-02-28 22:42:00,Ruido anormal,Media,5.78,Operador
993,19,7,11,2,2024-02-29,2024-02-29 02:51:00,Falla eléctrica,Baja,1.64,Operador
994,5,12,10,2,2024-02-29,2024-02-29 03:11:00,Recalentamiento aceite,Crítica,39.79,Inspección
995,19,13,11,1,2024-03-01,2024-03-01 09:31:00,Vibraciones excesivas,Alta,18.71,Inspección
996,15,4,11,2,2024-03-02,2024-03-02 04:13:00,Recalentamiento,Media,7.15,Operador
997,2,2,4,2,2024-03-03,2024-03-03 05:14:00,Fuga de aceite,Alta,13.18,Inspección
998,7,8,10,2,2024-03-04,2024-03-04 05:15:00,Sobrecarga,Media,6.48,Monitoreo remoto
999,2,12,11,1,2024-03-04,2024-03-04 17:12:00,Fuga hidráulica,Alta,18.41,Inspección
1000,11,4,10,2,2024-03-04,2024-03-04 20:20:00,Fuga de aceite,Media,7.03,Operador
1001,9,20,11,1,2024-03-05,2024-03-05 15:55:00,Fuga de fluido,Baja,1.83,Monitoreo remoto
1002,1,3,10,1,2024-03-05,2024-03-05 17:26:00,Pérdida de potencia,Baja,2.06,Operador
1003,20,16,11,1,2024-03-06,2024-03-06 17:09:00,Rotura de cilindro,Baja,1.8,Operador
1004,10,30,10,2,2024-03-06,2024-03-06 20:45:00,Fractura de diente,Media,4.65,Monitoreo remoto
1005,1,14,11,1,2024-03-07,2024-03-07 16:25:00,Fuga hidráulica,Baja,2.64,Operador
1006,5,16,10,2,2024-03-07,2024-03-07 21:59:00,Fuga hidráulica,Baja,2.89,Monitoreo remoto
1007,16,10,10,1,2024-03-08,2024-03-08 09:02:00,Falla de arranque,Media,5.84,Operador
1008,17,14,10,1,2024-03-08,2024-03-08 10:44:00,Recalentamiento aceite,Alta,16.66,Operador
1009,8,16,10,1,2024-03-08,2024-03-08 11:58:00,Vibraciones excesivas,Baja,2.48,Operador
1010,7,12,11,1,2024-03-08,2024-03-08 15:48:00,Rotura de cilindro,Media,6.99,Operador
1011,15,14,11,1,2024-03-09,2024-03-09 07:55:00,Pérdida de presión,Baja,2.32,Inspección
1012,5,35,10,1,2024-03-09,2024-03-09 15:47:00,Falla de A/C,Baja,1.65,Operador
1013,10,15,11,2,2024-03-09,2024-03-09 23:58:00,Recalentamiento aceite,Media,8.03,Operador
1014,11,30,11,1,2024-03-10,2024-03-10 12:47:00,Fatiga de material,Media,4.65,Monitoreo remoto
1015,8,24,11,1,2024-03-10,2024-03-10 17:00:00,Desgaste prematuro,Crítica,63.53,Inspección
1016,7,21,11,1,2024-03-10,2024-03-10 17:20:00,Falla de frenos,Media,4.9,Monitoreo remoto
1017,13,30,10,1,2024-03-10,2024-03-10 18:50:00,Desgaste cuchara,Media,5.66,Inspección
1018,16,13,11,2,2024-03-11,2024-03-11 03:35:00,Vibraciones excesivas,Media,4.32,Operador
1019,9,16,10,2,2024-03-11,2024-03-11 06:04:00,Vibraciones excesivas,Baja,2.6,Monitoreo remoto
1020,11,16,10,1,2024-03-11,2024-03-11 07:01:00,Recalentamiento aceite,Baja,1.56,Operador
1021,13,8,10,2,2024-03-13,2024-03-13 03:28:00,Falla eléctrica,Baja,2.72,Operador
1022,2,1,11,1,2024-03-13,2024-03-13 11:33:00,Fuga de aceite,Media,7.58,Operador
1023,5,13,10,1,2024-03-13,2024-03-13 16:01:00,Fuga hidráulica,Alta,21.72,Monitoreo remoto
1024,17,16,11,1,2024-03-13,2024-03-13 16:17:00,Rotura de cilindro,Media,7.12,Operador
1025,11,29,11,1,2024-03-13,2024-03-13 18:29:00,Fractura de diente,Alta,22.13,Inspección
1026,2,16,11,2,2024-03-13,2024-03-13 21:45:00,Vibraciones excesivas,Baja,2.72,Inspección
1027,2,15,11,2,2024-03-14,2024-03-14 03:58:00,Rotura de cilindro,Media,8.48,Inspección
1028,18,16,10,2,2024-03-16,2024-03-16 00:56:00,Rotura de cilindro,Media,6.99,Operador
1029,20,8,10,1,2024-03-16,2024-03-16 09:38:00,Falla eléctrica,Media,7.64,Monitoreo remoto
1030,12,12,11,2,2024-03-17,2024-03-17 01:53:00,Recalentamiento aceite,Media,7.12,Operador
1031,21,15,10,2,2024-03-17,2024-03-17 02:56:00,Pérdida de presión,Baja,2.74,Operador
1032,18,8,11,1,2024-03-17,2024-03-17 08:20:00,Sobrecarga,Baja,1.95,Operador
1033,2,36,11,2,2024-03-17,2024-03-17 23:40:00,Falla de pantalla,Media,8.68,Inspección
1034,21,33,10,1,2024-03-19,2024-03-19 09:45:00,Fractura de diente,Media,4.49,Monitoreo remoto
1035,3,8,10,1,2024-03-19,2024-03-19 18:43:00,Sobrecarga,Baja,2.22,Inspección
1036,10,14,10,2,2024-03-19,2024-03-19 23:42:00,Recalentamiento aceite,Media,4.79,Operador
1037,17,33,11,1,2024-03-20,2024-03-20 14:11:00,Fractura de diente,Media,8.65,Inspección
1038,6,22,10,1,2024-03-20,2024-03-20 17:09:00,Desgaste excesivo,Baja,1.47,Operador
1039,6,9,10,2,2024-03-21,2024-03-21 03:14:00,Sobrecarga,Alta,11.45,Operador
1040,3,14,11,2,2024-03-21,2024-03-21 06:19:00,Vibraciones excesivas,Media,8.53,Operador
1041,21,16,11,1,2024-03-22,2024-03-22 07:36:00,Rotura de cilindro,Alta,18.54,Inspección
1042,9,26,10,1,2024-03-22,2024-03-22 08:26:00,Fisura,Alta,15.34,Operador
1043,20,9,10,1,2024-03-22,2024-03-22 09:17:00,Pérdida de señal,Media,6.27,Operador
1044,6,14,11,1,2024-03-22,2024-03-22 10:18:00,Pérdida de presión,Media,4.73,Operador
1045,7,16,10,2,2024-03-22,2024-03-22 20:51:00,Vibraciones excesivas,Baja,2.73,Monitoreo remoto
1046,20,1,11,2,2024-03-23,2024-03-23 04:43:00,Ruido anormal,Media,6.86,Inspección
1047,19,31,11,1,2024-03-23,2024-03-23 09:59:00,Desgaste cuchara,Media,8.36,Operador
1048,8,8,10,2,2024-03-24,2024-03-24 06:12:00,Falla de arranque,Media,5.64,Inspección
1049,6,20,11,1,2024-03-24,2024-03-24 07:15:00,Fuga de fluido,Media,7.31,Operador
1050,5,7,11,2,2024-03-24,2024-03-24 21:32:00,Falla eléctrica,Media,8.12,Operador
1051,18,7,10,2,2024-03-24,2024-03-24 22:11:00,Pérdida de señal,Baja,2.82,Inspección
1052,14,29,11,1,2024-03-25,2024-03-25 10:12:00,Rotura,Alta,11.3,Inspección
1053,19,25,10,1,2024-03-25,2024-03-25 16:11:00,Fatiga en orugas,Media,4.95,Operador
1054,7,15,10,2,2024-03-25,2024-03-25 20:46:00,Fuga hidráulica,Media,5.9,Operador
1055,3,22,11,2,2024-03-26,2024-03-26 00:19:00,Falla de frenos,Media,5.48,Operador
1056,21,4,10,2,2024-03-26,2024-03-26 06:29:00,Pérdida de potencia,Baja,2.71,Operador
1057,14,10,10,2,2024-03-26,2024-03-26 19:04:00,Falla de arranque,Media,6.94,Inspección
1058,2,3,11,2,2024-03-26,2024-03-26 20:29:00,Fuga de aceite,Media,7.69,Operador
1059,15,11,11,1,2024-03-27,2024-03-27 14:32:00,Falla de arranque,Alta,22.09,Inspección
1060,6,18,10,2,2024-03-28,2024-03-28 01:26:00,Recalentamiento,Media,4.66,Monitoreo remoto
1061,11,8,11,1,2024-03-28,2024-03-28 08:42:00,Falla de arranque,Media,6.61,Inspección
1062,20,31,10,1,2024-03-28,2024-03-28 15:22:00,Fatiga de material,Alta,13.31,Monitoreo remoto
1063,1,21,11,2,2024-03-29,2024-03-29 05:22:00,Vibración al frenar,Media,8.3,Monitoreo remoto
1064,10,25,10,1,2024-03-29,2024-03-29 09:36:00,Deformación,Alta,17.6,Operador
1065,10,28,11,1,2024-03-29,2024-03-29 11:28:00,Deformación,Baja,1.6,Operador
1066,14,14,10,1,2024-03-29,2024-03-29 16:34:00,Recalentamiento aceite,Baja,2.52,Operador
1067,13,16,10,2,2024-03-29,2024-03-29 20:13:00,Fuga hidráulica,Media,7.51,Inspección
1068,4,20,10,2,2024-03-30,2024-03-30 01:26:00,Desgaste excesivo,Media,5.14,Operador
1069,20,3,11,1,2024-03-30,2024-03-30 16:03:00,Recalentamiento,Baja,2.98,Operador
1070,6,6,10,2,2024-03-30,2024-03-30 21:08:00,Recalentamiento,Media,4.23,Monitoreo remoto
1071,16,14,10,2,2024-03-31,2024-03-31 02:54:00,Recalentamiento aceite,Baja,1.97,Inspección
1072,1,35,11,1,2024-03-31,2024-03-31 08:31:00,Falla de pantalla,Baja,1.93,Monitoreo remoto
